,Labels,First Fit Score,First Fit Times,First Fit Decreasing Score,First Fit Decreasing Times,Next Fit Score,Next Fit Times,Next Fit Decreasing Score,Next Fit Decreasing Times,Best Fit Score,Best Fit Times,Best Fit Decreasing Score,Best Fit Decreasing Times,Djang-Fitch Score,Djang-Fitch Times,Djang-Fitch 2 Score,Djang-Fitch 2 Times
483,"(0, 0, 2, 28, 9, 9, 12)",0.3724038748896667,0.130978,0.5401114518324001,120713000,0.33011433435533327,0.14083400000000001,0.5001493336492,0.105811,0.37099336610899997,0.40768400000000005,0.5423174133804001,0.383077,0.5401114518324001,0.723812,0.5401114518324001,0.49908700000000006
484,"(0, 1, 2, 27, 8, 11, 11)",0.5178962904338,0.111114,0.5633319030121999,111706000,0.36441030559483334,0.128609,0.37068582845950004,0.136735,0.3957599162261667,0.35757700000000003,0.5643436166622,0.390952,0.5633319030121999,0.844477,0.5633319030121999,0.799103
485,"(0, 1, 5, 24, 8, 7, 15)",0.36343025517,0.166243,0.5239856647124,98235000,0.33684220644333335,0.133,0.5152302203904,0.106022,0.36968621961666664,0.44492000000000004,0.5255208848924,0.539674,0.5239856647124,1.053288,0.5239856647124,1.8101200000000002
486,"(0, 2, 6, 22, 13, 6, 11)",0.39434936460485714,0.131683,0.5526819494936667,105662000,0.3862525242528572,0.12815700000000002,0.5221490053543334,0.11794500000000001,0.40250550864857143,0.533139,0.537601333587,0.5586260000000001,0.5526819494936667,0.8610260000000001,0.5526819494936667,1.9895770000000002
487,"(0, 2, 2, 26, 11, 5, 14)",0.3093576233968572,0.127982,0.58550521205,116595000,0.22521988858275,0.13778700000000002,0.5411045468760001,0.117925,0.306071007406,0.35400400000000004,0.585507298862,0.39888300000000004,0.58550521205,0.8865620000000001,0.58550521205,1.294821
488,"(0, 1, 0, 29, 13, 5, 12)",0.4048523487521667,0.129855,0.5790465881638001,128124000,0.29822188479242856,0.151539,0.40840098839483335,0.130577,0.41214950781883336,0.341829,0.5789085019982001,0.326456,0.5790465881638001,0.7582230000000001,0.5790465881638001,0.548138
489,"(0, 1, 2, 27, 11, 4, 15)",0.4077339167679999,0.15435700000000002,0.4514375194496667,102479000,0.2982860789879999,0.131607,0.541134151574,0.113252,0.3883418840049999,0.32243700000000003,0.5534895169803999,0.35053,0.4514375194496667,0.803351,0.4514375194496667,0.6757270000000001
490,"(0, 0, 2, 28, 5, 8, 17)",0.4661225013174001,0.12459700000000001,0.5446918876578001,109015000,0.34016574434383334,0.12283200000000001,0.4493429263457999,0.143186,0.4689338842474001,0.33127700000000004,0.5446918876578001,0.38051,0.5446918876578001,0.904082,0.5446918876578001,0.6630050000000001
491,"(0, 2, 2, 26, 7, 5, 18)",0.2732637716063333,0.129949,0.45230646470520003,100120000,0.260750882157,0.14108700000000002,0.570419098721,0.085147,0.2732637716063333,0.304754,0.4526592931812,0.48413300000000004,0.45230646470520003,0.945092,0.45230646470520003,1.5574160000000001
492,"(0, 0, 3, 27, 7, 7, 16)",0.39601782103424993,0.126772,0.48888010012575,89848000,0.24624372384300003,0.147798,0.6501691717563334,0.08974700000000001,0.40575228231625005,0.392919,0.48888010012575,0.42425300000000005,0.48888010012575,0.8501160000000001,0.48888010012575,0.6957570000000001
493,"(0, 0, 4, 26, 10, 7, 13)",0.4587218514452,0.13017800000000002,0.502230485436,121547000,0.45076200447200004,0.124904,0.49348302385560006,0.120479,0.3749274282336667,0.37947200000000003,0.4984883862984001,0.372143,0.502230485436,0.700789,0.502230485436,0.9609080000000001
494,"(0, 1, 3, 26, 7, 7, 16)",0.328385582809,0.139543,0.5540491206964,117393000,0.329155454794,0.13291,0.4884414982648001,0.134524,0.3364692024276667,0.40368200000000004,0.39285257869233337,0.387403,0.5540491206964,0.792846,0.5540491206964,0.8559450000000001
495,"(0, 0, 4, 26, 9, 8, 13)",0.4547798040869999,0.13341,0.6428893404931999,106048000,0.3463948008237142,0.12809900000000002,0.45182396119333323,0.099291,0.456623847967,0.326733,0.6440588672564,0.27789400000000003,0.6428893404931999,0.8219580000000001,0.6428893404931999,0.639812
496,"(0, 0, 2, 28, 9, 7, 14)",0.4382328247456,0.125918,0.49995132898199995,117078000,0.288172811584,0.13272,0.4085051301948,0.114609,0.4281961234803999,0.362516,0.5000775367020001,0.404579,0.49995132898199995,0.887217,0.49995132898199995,0.662401
497,"(0, 1, 2, 27, 4, 14, 12)",0.38762421200899994,0.12356600000000001,0.5541739344392,112950000,0.364088529777,0.13311800000000001,0.5254526879176,0.11775200000000001,0.3876786289283333,0.325112,0.554357490844,0.37689100000000003,0.5541739344392,0.7622810000000001,0.5541739344392,0.786883
498,"(0, 1, 5, 24, 5, 12, 13)",0.39636544956514286,0.128303,0.4316336349748571,135281000,0.3916337229362857,0.145312,0.39552517799657144,0.123948,0.3939848267897143,0.48378200000000005,0.4378424751431429,0.616224,0.4316336349748571,0.880745,0.4316336349748571,1.8711550000000001
499,"(0, 1, 4, 25, 7, 8, 15)",0.33720863430942855,0.124114,0.6216978257051999,103787000,0.3307075746434286,0.143482,0.5828601062856001,0.102564,0.3473569637894286,0.626162,0.6038261571779999,0.47064900000000004,0.6216978257051999,0.7704500000000001,0.6216978257051999,1.181788
500,"(0, 2, 1, 27, 6, 7, 17)",0.5190427708327999,0.12401000000000001,0.5923733427604,116711000,0.3804047237433334,0.131615,0.3832893960063333,0.11855700000000001,0.5209770123388,0.366008,0.5932775626924001,0.447002,0.5923733427604,0.870642,0.5923733427604,1.120138
501,"(0, 0, 1, 29, 5, 10, 15)",0.39731411431275,0.13581800000000002,0.41001722463574997,123346000,0.39790268264024997,0.14067200000000002,0.39797365304925,0.12172100000000001,0.39771824299275,0.22521300000000002,0.41001722463574997,0.327482,0.41001722463574997,0.833805,0.41001722463574997,0.477453
502,"(0, 2, 2, 26, 13, 9, 8)",0.31876070092700004,0.150491,0.4521993631872,123606000,0.32463934524733334,0.152312,0.43463401033519994,0.122259,0.3336799702806667,0.351047,0.4660142064463999,0.46488300000000005,0.4521993631872,0.8449040000000001,0.4521993631872,1.704282
503,"(0, 4, 0, 26, 10, 4, 16)",0.44573487908820003,0.10791200000000001,0.61122544996075,131983000,0.4431092747858,0.11660400000000001,0.60951400722475,0.108742,0.44596021454659995,0.337899,0.6065578521312499,0.417098,0.61122544996075,1.0902960000000002,0.61122544996075,1.1945320000000001
504,"(0, 0, 3, 27, 2, 10, 18)",0.4844987151154,0.164465,0.5154457491962,127696000,0.34015796862083336,0.161452,0.48704021067139996,0.12362000000000001,0.4851541485686,0.301259,0.5162451735698,0.40618200000000004,0.5154457491962,0.7915300000000001,0.5154457491962,0.675134
505,"(0, 1, 3, 26, 8, 9, 13)",0.4657307309496666,0.134553,0.6213094698520001,122403000,0.32723969276799997,0.134749,0.6054486314755999,0.107461,0.4657307309496666,0.344526,0.6213094698520001,0.324687,0.6213094698520001,0.941226,0.6213094698520001,0.83703
506,"(0, 4, 2, 24, 10, 8, 12)",0.514648344413,0.12309400000000001,0.5767891826649999,104531000,0.3918927662922857,0.142101,0.5451257827863333,0.095322,0.5242207438916666,0.40504700000000005,0.5767891826649999,0.5643360000000001,0.5767891826649999,0.997317,0.5767891826649999,1.242183
507,"(0, 3, 1, 26, 8, 15, 7)",0.4613271842154286,0.130831,0.6639539083210001,111436000,0.4771938120891428,0.113942,0.614883209399,0.107103,0.4932072163814286,0.422964,0.6304342005093334,0.376815,0.6639539083210001,0.688967,0.6639539083210001,1.04793
508,"(0, 1, 3, 26, 7, 9, 14)",0.29237005352785717,0.150093,0.5583891458706,104482000,0.2741253941558572,0.13633800000000001,0.3617259849891667,0.11122900000000001,0.29237005352785717,0.35006400000000004,0.5538406132945999,0.45828100000000005,0.5583891458706,0.787541,0.5583891458706,0.822312
509,"(0, 2, 1, 27, 4, 12, 14)",0.39109015261080005,0.11550500000000001,0.4284816056388,115801000,0.3861029453772,0.11523900000000001,0.5415154655345,0.11134000000000001,0.5442746736374999,0.41495600000000005,0.566825101334,0.315131,0.4284816056388,0.848894,0.4284816056388,0.8083300000000001
510,"(0, 0, 1, 29, 7, 8, 15)",0.3373016565546,0.119688,0.46636416143424997,119139000,0.2923396230134,0.12588200000000002,0.43517511949825005,0.11553100000000001,0.3211984750234,0.36105800000000005,0.46636416143424997,0.309641,0.46636416143424997,0.718226,0.46636416143424997,0.47521800000000003
511,"(0, 1, 4, 25, 4, 8, 18)",0.3862087413446,0.12954400000000002,0.59249192136625,103982000,0.26643270813483333,0.130645,0.3761137899046,0.125416,0.3808535780386,0.444247,0.45172945683379995,0.650408,0.59249192136625,0.9580310000000001,0.59249192136625,1.42558
512,"(0, 1, 3, 26, 8, 10, 12)",0.47447629803080005,0.16801200000000002,0.7281485372955,141237000,0.33741980006700006,0.167859,0.49389882363239995,0.14164200000000002,0.4829985121004,0.381784,0.7281485372955,0.326486,0.7281485372955,0.867823,0.7281485372955,0.9524490000000001
513,"(0, 2, 2, 26, 7, 9, 14)",0.391824167572,0.133529,0.5639546980164,102494000,0.36632765584199994,0.139194,0.5274734224004,0.095307,0.3807718149646666,0.531705,0.5442122616928,0.502876,0.5639546980164,0.82233,0.5639546980164,0.8619500000000001
514,"(0, 0, 0, 30, 6, 7, 17)",0.44076034142375,0.15690400000000002,0.50257189139575,118351000,0.3051752622246,0.15335600000000002,0.45218052028324995,0.120814,0.3169507185262,0.286922,0.50257189139575,0.40376900000000004,0.50257189139575,0.851566,0.50257189139575,0.811417
515,"(0, 0, 2, 28, 7, 6, 17)",0.48005642137775,0.11527200000000001,0.50088802546125,123272000,0.44547104429474993,0.11890500000000001,0.44845690924425,0.13512000000000002,0.47456386446275006,0.386025,0.50140932191025,0.35990300000000003,0.50088802546125,0.7743540000000001,0.50088802546125,0.5425
516,"(0, 1, 1, 28, 9, 5, 16)",0.4960854987396,0.13459400000000002,0.5408180800484,128073000,0.3417332711036667,0.12309200000000001,0.4777898545388,0.11099600000000001,0.5215665873155999,0.36976800000000004,0.5437032914068001,0.43899200000000005,0.5408180800484,0.795911,0.5408180800484,0.6763640000000001
517,"(0, 4, 0, 26, 9, 6, 15)",0.40851407649214283,0.135198,0.5664423180645,111295000,0.312690125652625,0.138637,0.5107365934208333,0.10863300000000001,0.413455028945,0.39447600000000005,0.5580231579201665,0.372871,0.5664423180645,0.857997,0.5664423180645,1.305277
518,"(0, 1, 3, 26, 5, 13, 12)",0.4260259913511666,0.133599,0.6036861177682,112169000,0.41634452135716665,0.12462400000000001,0.4547586884108332,0.12554600000000002,0.4242987168031666,0.283094,0.6040003769882001,0.39226700000000003,0.6036861177682,0.7932880000000001,0.6036861177682,0.691311
519,"(0, 0, 2, 28, 5, 10, 15)",0.4730246517276001,0.127834,0.5105734598288,134774000,0.34203485655399996,0.128954,0.45686809995399996,0.122896,0.46135651618520007,0.23151200000000002,0.5106335267216,0.330569,0.5105734598288,0.818083,0.5105734598288,0.657509
520,"(0, 0, 5, 25, 10, 6, 14)",0.4994558085064,0.12926200000000002,0.5395838672959999,102407000,0.34746319820866667,0.13073500000000002,0.5400337659892,0.1014,0.4994815630024,0.3285,0.5500014114884,0.56311,0.5395838672959999,0.8827740000000001,0.5395838672959999,1.825873
521,"(0, 2, 1, 27, 5, 7, 18)",0.366481781018,0.126483,0.570214984363,117504000,0.348110732644,0.126452,0.5362481941474999,0.109558,0.37527682648359995,0.40879600000000005,0.561135492431,0.31656300000000004,0.570214984363,0.804641,0.570214984363,1.132522
522,"(0, 2, 2, 26, 10, 4, 16)",0.40040652923116665,0.118219,0.5803305735266,101337000,0.3893933141661667,0.131968,0.560268601105,0.10679300000000001,0.40040652923116665,0.363765,0.5817455792186,0.349754,0.5803305735266,0.785741,0.5803305735266,0.849499
523,"(0, 2, 1, 27, 10, 5, 15)",0.41163067768833334,0.12316700000000001,0.5641789579811999,109904000,0.2793523369768572,0.13559300000000002,0.37739966043566664,0.12384600000000001,0.4098582826533333,0.36129700000000003,0.5645257405215999,0.37217500000000003,0.5641789579811999,0.8175450000000001,0.5641789579811999,0.8316870000000001
524,"(0, 0, 4, 26, 12, 4, 14)",0.493225147531,0.117525,0.5351783520594,108800000,0.3471579494041667,0.129505,0.4681862121358,0.128606,0.466258925043,0.31437400000000004,0.5351783520594,0.335393,0.5351783520594,0.74617,0.5351783520594,0.8822660000000001
525,"(0, 0, 0, 30, 7, 8, 15)",0.4472642629698,0.14366900000000002,0.43535279427979995,130103000,0.2899236163638333,0.132519,0.41640636804779996,0.12319300000000001,0.4378637876206001,0.438197,0.43535279427979995,0.35199400000000003,0.43535279427979995,0.8934080000000001,0.43535279427979995,0.569875
526,"(0, 1, 2, 27, 8, 5, 17)",0.3239139815204,0.141703,0.5500700675654999,114501000,0.3113295880184,0.152946,0.48750667345450005,0.12143000000000001,0.3238256236628,0.360045,0.5510339331405,0.33517800000000003,0.5500700675654999,0.776808,0.5500700675654999,0.910382
527,"(0, 0, 2, 28, 3, 9, 18)",0.36756357920460003,0.13359100000000002,0.5604625633477499,116010000,0.3528845145342,0.147564,0.54414732063675,0.10880400000000001,0.3678145728174,0.363416,0.5604625633477499,0.339214,0.5604625633477499,0.9324570000000001,0.5604625633477499,0.580428
528,"(0, 1, 0, 29, 4, 7, 19)",0.4737778120202,0.13592900000000002,0.5397575125658001,123826000,0.3307533588658333,0.129492,0.4823895518786,0.115167,0.47057077979499995,0.321249,0.5397593858906001,0.298124,0.5397575125658001,0.850496,0.5397575125658001,0.549915
529,"(0, 0, 3, 27, 4, 6, 20)",0.505300896661,0.11843200000000001,0.5818079075345001,104614000,0.367735514366,0.12143200000000001,0.5086674983525001,0.115694,0.505300896661,0.278744,0.5818079075345001,0.362238,0.5818079075345001,0.7339,0.5818079075345001,0.572472
530,"(0, 2, 3, 25, 8, 6, 16)",0.4250122586466,0.15559,0.6781974387977501,104881000,0.3200029864735,0.144855,0.67436681637275,0.10583600000000001,0.43528936335460006,0.44961700000000004,0.5143438033862001,0.49362900000000004,0.6781974387977501,0.932474,0.6781974387977501,1.0590870000000001
531,"(0, 2, 1, 27, 7, 9, 14)",0.3884575424998,0.128553,0.61672390980725,114675000,0.4106344880449999,0.133377,0.59969369259175,0.10211600000000001,0.40101708957579996,0.408277,0.61672390980725,0.345053,0.61672390980725,0.8727590000000001,0.61672390980725,0.846507
532,"(0, 2, 2, 26, 6, 6, 18)",0.5198960618916,0.12417700000000001,0.5163215391104,106917000,0.4918495269572,0.12723600000000002,0.49980651541079996,0.10997900000000001,0.5099825835308001,0.363416,0.553811651716,0.34849800000000003,0.5163215391104,0.8552050000000001,0.5163215391104,0.692752
533,"(0, 1, 2, 27, 6, 8, 16)",0.3504680319204,0.115723,0.5314741421850001,102513000,0.33535116236359996,0.1366,0.36385854944640006,0.133329,0.3504680319204,0.36616200000000004,0.5599510892415,0.364416,0.5314741421850001,0.730828,0.5314741421850001,0.959393
534,"(0, 1, 0, 29, 7, 4, 19)",0.40627628208649996,0.135697,0.462766434186,112679000,0.4117830995005,0.14400400000000002,0.4181916108330001,0.1275,0.40694704398649995,0.33463200000000004,0.4657221833895,0.28836700000000004,0.462766434186,0.809713,0.462766434186,0.47473200000000004
535,"(0, 0, 0, 30, 4, 3, 23)",0.42757371032325,0.119951,0.4359376329682501,114355000,0.37899308497875,0.14508400000000002,0.39240274182025003,0.13589700000000002,0.4204112818402499,0.29954400000000003,0.43936262004925,0.350555,0.4359376329682501,0.8279000000000001,0.4359376329682501,0.475289
536,"(0, 0, 6, 24, 10, 7, 13)",0.4243865845086,0.139265,0.5150860783826,113643000,0.42463563384220004,0.134718,0.65145129163375,0.10842,0.44933381425499996,0.36971800000000005,0.5150860783826,0.35602700000000004,0.5150860783826,0.910259,0.5150860783826,0.7784580000000001
537,"(0, 3, 0, 27, 7, 7, 16)",0.5240665221037999,0.12413400000000001,0.6012661158954,102390000,0.49106576607419994,0.130448,0.5355898792889999,0.134416,0.5251470034897999,0.36561200000000005,0.6012661158954,0.40806800000000004,0.6012661158954,0.8501650000000001,0.6012661158954,0.9346650000000001
538,"(0, 2, 4, 24, 7, 12, 11)",0.46746399301766667,0.12834900000000002,0.6726682148468,101709000,0.3674183276868571,0.133504,0.46947842790566674,0.11393600000000001,0.47281882092233324,0.46210900000000005,0.6727078789204001,0.397313,0.6726682148468,0.7071090000000001,0.6726682148468,1.280907
539,"(0, 0, 2, 28, 13, 5, 12)",0.3586840230644,0.13539700000000002,0.4205223488683999,138742000,0.3614250359124,0.130358,0.5535284897035,0.12241700000000001,0.354467772086,0.44744100000000003,0.5761856859415,0.31478,0.4205223488683999,0.684872,0.4205223488683999,0.61995
540,"(0, 2, 5, 23, 11, 6, 13)",0.27451345010444445,0.15568200000000001,0.49463560911,100695000,0.27513056178222217,0.13714,0.48282971936342856,0.105562,0.2780542610753333,0.40844400000000003,0.4946876884268571,0.715983,0.49463560911,0.82803,0.49463560911,1.7467590000000002
541,"(0, 1, 4, 25, 10, 10, 10)",0.34298551753199996,0.126779,0.6309471000280001,103754000,0.20378561301622225,0.147227,0.504808780989,0.12436200000000001,0.33897239856857136,0.490646,0.6342973275656,0.38481600000000005,0.6309471000280001,0.837864,0.6309471000280001,1.1261020000000002
542,"(0, 1, 4, 25, 8, 10, 12)",0.3730467951624999,0.123449,0.5641175203534,112129000,0.3668509167331666,0.13589900000000002,0.5193836852442,0.11857500000000001,0.3825042672445,0.565285,0.5773307507118,0.46076500000000004,0.5641175203534,0.7678200000000001,0.5641175203534,0.7817670000000001
543,"(0, 4, 4, 22, 9, 9, 12)",0.360218128552,0.140906,0.4769728165037143,112261000,0.3608930040925,0.13774,0.45828677385571426,0.109644,0.372354664361,0.629579,0.4730749780351429,0.642568,0.4769728165037143,0.945458,0.4769728165037143,2.0661750000000003
544,"(0, 0, 1, 29, 5, 10, 15)",0.36704210928079994,0.141936,0.5587065738629999,115078000,0.34534374544760005,0.136825,0.546986751195,0.106145,0.3670889537948,0.335965,0.5587065738629999,0.400038,0.5587065738629999,0.8823110000000001,0.5587065738629999,0.6863480000000001
545,"(0, 3, 1, 26, 10, 5, 15)",0.32456599658066665,0.162408,0.5194810651884001,87905000,0.2306963985177143,0.15029800000000001,0.44254959345480005,0.098943,0.31499876968199997,0.49899800000000005,0.4999702906860001,0.588573,0.5194810651884001,0.9742980000000001,0.5194810651884001,1.073533
546,"(0, 0, 2, 28, 6, 11, 13)",0.3881445901214,0.145758,0.5839505732562499,112727000,0.39350482482020005,0.160775,0.38528135683419995,0.13005,0.3881445901214,0.348739,0.403779208531,0.340256,0.5839505732562499,0.84752,0.5839505732562499,0.674207
547,"(0, 3, 3, 24, 4, 7, 19)",0.40875205426333333,0.13140500000000002,0.4364145686783334,114083000,0.40273750737166664,0.133627,0.4092741057276667,0.115265,0.4250797511656667,0.434001,0.44732673455699995,0.646161,0.4364145686783334,1.0103090000000001,0.4364145686783334,2.307696
548,"(0, 1, 5, 24, 5, 12, 13)",0.4044194590978332,0.13084500000000002,0.4332131446935,121773000,0.38907049977783337,0.11503600000000001,0.527148636587,0.09692400000000001,0.4050517489338333,0.495458,0.5477260986802,0.386276,0.4332131446935,0.9429670000000001,0.4332131446935,0.9986210000000001
549,"(0, 1, 1, 28, 5, 10, 15)",0.42326851707040003,0.135414,0.5125744424516,110563000,0.3039329139416667,0.131559,0.4199802985652,0.125113,0.4310983280176,0.42314500000000005,0.5125744424516,0.396067,0.5125744424516,0.8692960000000001,0.5125744424516,0.756788
550,"(0, 0, 2, 28, 7, 6, 17)",0.460896171928,0.150238,0.49378165077520003,122219000,0.3251133437736667,0.128703,0.46144818814680005,0.119496,0.46260247862680004,0.270073,0.49378165077520003,0.31536400000000003,0.49378165077520003,0.741326,0.49378165077520003,0.689153
551,"(0, 2, 2, 26, 7, 7, 16)",0.3251744373306667,0.16273900000000002,0.6634960655145,103413000,0.29768033991333326,0.147742,0.4288082907612,0.109298,0.33431679980400003,0.41178000000000003,0.5022392416579999,0.456324,0.6634960655145,0.899572,0.6634960655145,1.283393
552,"(0, 1, 2, 27, 7, 7, 16)",0.44868988313619995,0.158365,0.47572138731620006,109506000,0.3009488346975,0.148128,0.46101012037219996,0.14097800000000002,0.4499530704614,0.317265,0.5229727134146,0.39671500000000004,0.47572138731620006,0.889051,0.47572138731620006,0.871704
553,"(0, 2, 1, 27, 8, 6, 16)",0.3673420560845,0.130467,0.566823489041,110526000,0.4780024848282,0.131282,0.5146131037689999,0.12302500000000001,0.48521017926140003,0.37750500000000003,0.5441422850269999,0.383657,0.566823489041,0.8936710000000001,0.566823489041,1.4426210000000002
554,"(0, 0, 3, 27, 5, 9, 16)",0.42226479071960005,0.144348,0.4758601156788,116289000,0.31130961909933336,0.134304,0.4153940658651999,0.115125,0.4487425979716,0.35128800000000004,0.47621796899759994,0.35830700000000004,0.4758601156788,0.882712,0.4758601156788,0.822743
555,"(0, 0, 0, 30, 6, 6, 18)",0.41770273584940004,0.12526,0.5828027839217501,150184000,0.36598335192700004,0.14288,0.3752374761122,0.13703200000000001,0.4044016741489999,0.321743,0.5828027839217501,0.27207000000000003,0.5828027839217501,0.87009,0.5828027839217501,0.45898100000000003
556,"(0, 1, 3, 26, 7, 8, 15)",0.48208312692099997,0.11916,0.5461339359705,107320000,0.353337075024,0.13084,0.3604583516156,0.148872,0.48208312692099997,0.388803,0.5469189151749999,0.328469,0.5461339359705,0.812512,0.5461339359705,1.1165770000000002
557,"(0, 0, 1, 29, 6, 6, 18)",0.30657068625,0.12873900000000002,0.48152998147,108309000,0.28517911026149995,0.151183,0.4480395116646667,0.11407300000000001,0.30657068625,0.310707,0.48152998147,0.34200600000000003,0.48152998147,0.8312440000000001,0.48152998147,0.403285
558,"(0, 1, 3, 26, 12, 6, 12)",0.4999603268263333,0.12280100000000001,0.5423500818593333,107304000,0.4587361128556666,0.12450900000000001,0.4692427478453333,0.11734900000000001,0.47976428228033335,0.37299000000000004,0.5423500818593333,0.426009,0.5423500818593333,0.766274,0.5423500818593333,0.8444060000000001
559,"(0, 1, 2, 27, 8, 6, 16)",0.42692316872299996,0.127482,0.5165573363206001,111462000,0.2887949806478333,0.141553,0.4369764518558001,0.135778,0.4588473484598,0.41552500000000003,0.65964137392775,0.33699700000000005,0.5165573363206001,0.9164070000000001,0.5165573363206001,0.7581420000000001
560,"(0, 0, 2, 28, 6, 9, 15)",0.28720662471479996,0.133978,0.510078841961,116969000,0.25740050399439995,0.145092,0.42782631026299994,0.14061200000000001,0.40744244123699996,0.368499,0.510078841961,0.39925900000000003,0.510078841961,0.896015,0.510078841961,0.629849
561,"(0, 1, 2, 27, 9, 4, 17)",0.4473871702548,0.11907200000000001,0.5258981193972001,111338000,0.31547071281033334,0.14042300000000002,0.4443683932532,0.126067,0.46244286610560004,0.42835700000000004,0.5375557820092,0.40242900000000004,0.5258981193972001,0.831586,0.5258981193972001,0.8158310000000001
562,"(0, 0, 2, 28, 4, 8, 18)",0.46367022149150006,0.15222000000000002,0.534349405139,106227000,0.3059004937484,0.144906,0.5315216018495,0.140288,0.4613281623525,0.37182000000000004,0.534349405139,0.390983,0.534349405139,0.768086,0.534349405139,0.8506750000000001
563,"(0, 1, 1, 28, 6, 8, 16)",0.41852474713300003,0.12182000000000001,0.6537162727152499,117923000,0.40868951494859995,0.131639,0.4547209992878001,0.138112,0.433506204631,0.361804,0.6537162727152499,0.30567300000000003,0.6537162727152499,0.9448120000000001,0.6537162727152499,0.698845
564,"(0, 0, 1, 29, 3, 10, 17)",0.3960243675656,0.12071000000000001,0.6094023540825,115699000,0.3941297614492,0.135224,0.39011783752320006,0.11889300000000001,0.40692113792599993,0.346237,0.6096383073115,0.31474,0.6094023540825,0.733902,0.6094023540825,0.7236090000000001
565,"(0, 0, 0, 30, 9, 5, 16)",0.35989423454979996,0.14094,0.41703682607419995,129679000,0.2625373593605,0.14565,0.3805541316266,0.134931,0.3614400013254001,0.43757900000000005,0.41703682607419995,0.3864,0.41703682607419995,0.920942,0.41703682607419995,0.64307
566,"(0, 2, 5, 23, 6, 12, 12)",0.33950730939549995,0.157144,0.42760631469428567,124246000,0.32987621400274997,0.12861,0.41245348739571425,0.11422600000000001,0.33925478178549995,0.493634,0.4298667722325714,0.667691,0.42760631469428567,0.8236220000000001,0.42760631469428567,1.7996180000000002
567,"(0, 0, 2, 28, 3, 16, 11)",0.4215511093151999,0.128083,0.5882117964245,132701000,0.3667091058196,0.136156,0.3662406433584,0.125415,0.38056918742720003,0.312753,0.5882117964245,0.28104500000000004,0.5882117964245,0.784491,0.5882117964245,0.5033960000000001
568,"(0, 0, 1, 29, 5, 4, 21)",0.433021886849,0.117688,0.4323673825875,111846000,0.3803139317815,0.13434100000000002,0.3866557253255,0.134697,0.43302221652899997,0.29407500000000003,0.4323673825875,0.315187,0.4323673825875,0.8488260000000001,0.4323673825875,0.551486
569,"(0, 3, 2, 25, 7, 6, 17)",0.36993350976449996,0.125117,0.5205618983997999,108821000,0.279541812677,0.133109,0.5235170132622,0.103785,0.3757197109258333,0.35275,0.5240489278902001,0.47201800000000005,0.5205618983997999,1.028064,0.5205618983997999,2.4549830000000004
570,"(0, 2, 5, 23, 7, 11, 12)",0.5404737275598334,0.159394,0.5708691592538333,188605000,0.42314316016700004,0.160883,0.5361426064145,0.10532200000000001,0.5350289101795,0.406548,0.5754633110325,0.449129,0.5708691592538333,0.765992,0.5708691592538333,1.140206
571,"(0, 0, 1, 29, 4, 9, 17)",0.36943076304925,0.13082000000000002,0.6215351263763335,103571000,0.35500852000325,0.13903500000000002,0.35410948653675,0.11977700000000001,0.37004913007825,0.256944,0.6215351263763335,0.24960700000000002,0.6215351263763335,0.918958,0.6215351263763335,0.5056240000000001
572,"(0, 1, 3, 26, 6, 8, 16)",0.29499532602833334,0.134738,0.46996266836159994,113727000,0.29466489671833335,0.143177,0.4610798909736,0.16090500000000002,0.29262094132166666,0.375153,0.4781103364364,0.408804,0.46996266836159994,0.8141160000000001,0.46996266836159994,1.2657340000000001
573,"(0, 0, 0, 30, 7, 6, 17)",0.39268338966149996,0.12126,0.4410585348605,97652000,0.23841397734279995,0.161091,0.6116265072020001,0.11441100000000001,0.3735895449015,0.402795,0.4410585348605,0.322985,0.4410585348605,0.943539,0.4410585348605,0.515789
574,"(0, 1, 3, 26, 9, 7, 14)",0.45411966467980003,0.13167,0.5028002740422,120362000,0.3271626932858334,0.13268000000000002,0.46775418298060006,0.12746100000000002,0.45564859049260004,0.3397,0.5039701340342001,0.38774800000000004,0.5028002740422,0.8975890000000001,0.5028002740422,1.0166220000000001
575,"(0, 1, 0, 29, 5, 13, 12)",0.35341187439340005,0.160417,0.54666294716025,112238000,0.33978537242139994,0.121588,0.3592542233934,0.139916,0.35341187439340005,0.296348,0.41327700675460005,0.46638500000000005,0.54666294716025,0.864074,0.54666294716025,0.5208590000000001
576,"(0, 1, 2, 27, 8, 6, 16)",0.53546049435625,0.119899,0.58920195694275,118092000,0.5174350515902499,0.12205800000000001,0.40998752317299997,0.134878,0.53198819344825,0.324135,0.58921902626775,0.295163,0.58920195694275,0.578161,0.58920195694275,0.455579
577,"(0, 1, 2, 27, 8, 7, 15)",0.4513730557626667,0.134047,0.6189691547723999,121991000,0.3296431665051429,0.132434,0.44998127964966667,0.105936,0.4556267597290001,0.341227,0.6190401270684,0.28867800000000005,0.6189691547723999,0.818662,0.6189691547723999,0.63116
578,"(0, 1, 2, 27, 4, 9, 17)",0.47388449265775,0.12199700000000001,0.49302146369625,112778000,0.28830953188379993,0.13856600000000002,0.43540199319475004,0.11299600000000001,0.44544633010325,0.301333,0.51924677518775,0.330513,0.49302146369625,0.8485980000000001,0.49302146369625,0.932085
